,FileCompName,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Audit Status,Auditor,Auditor EIN,Audit Opinion,Audit Type,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
79,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Iron Gate Global Advisors,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,199",$0,"$12,199"
80,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Private Asset Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$11,693",$0,"$11,693"
81,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Adviser Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$11,509",$0,"$11,509"
82,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Signature Investment Advisors,"Investment advisory (participants), Direct payment from the plan",NONE,"$11,226",$0,"$11,226"
83,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Peak Capital Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$11,022",$0,"$11,022"
84,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Polaris Greystone Financial Gr,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,560",$0,"$10,560"
85,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Vomund Investment Mgmt LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,503",$0,"$10,503"
86,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Ep Wealth Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,411",$0,"$10,411"
87,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Bellingham Capital Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,397",$0,"$10,397"
88,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Ciccarelli Advisory Services I,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,247",$0,"$10,247"
89,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Sageview Advisory Group LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$10,119",$0,"$10,119"
90,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Kcr Wealth Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,877",$0,"$9,877"
91,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Karpinski Financial LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,810",$0,"$9,810"
92,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Northstar Investment Advisors,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,803",$0,"$9,803"
93,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Absolute Capital Management Ll,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,776",$0,"$9,776"
94,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Moneta Group Investment Adv Ll,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,597",$0,"$9,597"
95,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,J L Bainbridge & Company Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,580",$0,"$9,580"
96,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Brasada Capital Management Lp,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,402",$0,"$9,402"
97,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Benjamin F Edwards and Co Inc,"Investment management, Direct payment from the plan",NONE,"$9,295",$0,"$9,295"
98,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Private Wealth Partners LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,216",$0,"$9,216"
99,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Private Management Group Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$9,105",$0,"$9,105"
100,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Sentinel Wealth Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,615",$0,"$8,615"
101,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Deroy & Devereaux Private Inve,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,423",$0,"$8,423"
102,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Hart Capital Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,371",$0,"$8,371"
103,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Sta Wealth Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,319",$0,"$8,319"
104,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Lwi Financial Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,286",$0,"$8,286"
105,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Front Row Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,274",$0,"$8,274"
106,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Palisade Asset Mgmt LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,240",$0,"$8,240"
107,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Cetera Investment Advisers LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$8,162",$0,"$8,162"
108,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,"Rc Peck, II","Investment advisory (participants), Direct payment from the plan",NONE,"$8,138",$0,"$8,138"
109,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Ahc Advisors Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,978",$0,"$7,978"
110,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Strategic Wealth Management Gr,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,746",$0,"$7,746"
111,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,H C Financial Advisors Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,741",$0,"$7,741"
112,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Brooks Hughes & Jones Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,447",$0,"$7,447"
113,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Advisory Services Network LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,394",$0,"$7,394"
114,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Reilly Financial Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$7,023",$0,"$7,023"
115,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Northcoast Asset Management Ll,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,978",$0,"$6,978"
116,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Cadaret Grant & Co Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,908",$0,"$6,908"
117,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Curtis Advisory Group LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,844",$0,"$6,844"
118,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Lifesteps Financial Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,525",$0,"$6,525"
