,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Named Plan Sponsor,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
70,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Windpoint,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$108,186",$0,"$108,186"
71,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Bridgewater Associates,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$97,415",$0,"$97,415"
72,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,EMSO,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$96,917",$0,"$96,917"
73,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Financial Risk Mitigation Inc,"Direct payment from the plan, Other fees",NONE,"$85,675",$0,"$85,675"
74,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Matlin Patterson Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$84,261",$0,"$84,261"
75,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Evestment Alliance LLC,"Direct payment from the plan, Other fees",NONE,"$81,771",$0,"$81,771"
76,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Openview Ventures,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$67,997",$0,"$67,997"
77,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Morgan Lewis,"Legal, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$65,465",$0,"$65,465"
78,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Cohnreznick LLP,"Accounting (including auditing), Direct payment from the plan",NONE,"$61,177",$0,"$61,177"
79,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Silverpeak,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$58,615",$0,"$58,615"
80,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Greenbriar II Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$57,911",$0,"$57,911"
81,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Centerbridge,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$54,756",$0,"$54,756"
82,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Oak Hill Capital II,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$54,751",$0,"$54,751"
83,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Harvest,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$46,870",$0,"$46,870"
84,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Brait IV Fund IV,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$45,019",$0,"$45,019"
85,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Apollo Energy Oppor Fund Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$43,319",$0,"$43,319"
86,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Waterwheel Hellenic Opportunities F,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$43,170",$0,"$43,170"
87,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Energy Spectrum V L,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$37,655",$0,"$37,655"
88,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Haddington III Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$35,609",$0,"$35,609"
89,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Enervest Energy Xib,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$34,405",$0,"$34,405"
90,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Riverstone Holdings LLC,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$32,070",$0,"$32,070"
91,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Fiduciary Counselors Inc,"Legal, Direct payment from the plan",NONE,"$30,000",$0,"$30,000"
92,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Redwood Grove Intl,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$28,592",$0,"$28,592"
93,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Maples,"Plan Administrator, Direct payment from the plan",NONE,"$25,864",$0,"$25,864"
94,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Fourth Cinven Fund,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$24,561",$0,"$24,561"
95,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Rockwood Capital,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$24,367",$0,"$24,367"
96,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Jll Partners,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$17,237",$0,"$17,237"
97,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Cdh China Fund III,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$14,831",$0,"$14,831"
98,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Mcconnell Valdes PLLC,"Legal, Direct payment from the plan",NONE,"$14,540",$0,"$14,540"
99,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Dbag V Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$14,154",$0,"$14,154"
100,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Terra Firma III,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$13,753",$0,"$13,753"
101,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Ffl Partners LLC,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$10,890",$0,"$10,890"
102,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Rockpoint,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$8,479",$0,"$8,479"
103,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Audax Mezzanine,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$5,183",$0,"$5,183"
104,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Total,Total,Total,"$55,057,724","$1,667,147","$56,724,871"
