,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
89,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Healthcare Royalty Partners II Lp,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$32,225","$32,225"
90,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Kohlberg Te Investors, VIII Lp","Investment management, Investment management fees paid directly by plan",NONE,"$30,311",$0,"$30,311"
91,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Fdg Capital Partners Ii, L.P.","Investment management, Investment management fees paid directly by plan",NONE,"$25,765",$0,"$25,765"
92,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Fiduciary Trust Int'L of The South,"Investment management, Investment management fees paid directly by plan",NONE,"$25,720",$0,"$25,720"
93,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Silverpeak Legacy Pension Pntrs III,"Investment management, Investment management fees paid directly by plan",NONE,"$22,982",$0,"$22,982"
94,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Healthcare Royalty Partners, L.P.","Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$22,405","$22,405"
95,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Prudential,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$21,648","$21,648"
96,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Rjd Private Equity Fund II,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$18,868","$18,868"
97,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Prisa,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$18,622","$18,622"
98,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"New Mountain Partners Iii, Lp","Investment management, Investment management fees paid directly by plan",NONE,"$17,215",$0,"$17,215"
99,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Silverpeak Legacy Pension Partners,"Investment management, Investment management fees paid directly by plan",NONE,"$16,527",$0,"$16,527"
100,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Crow Holdings Realty Partners VI Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$15,688",$0,"$15,688"
101,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Quad-C Partners VII Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$15,043",$0,"$15,043"
102,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"New Mountain Partners Iv, L.P.","Investment management, Investment management fees paid directly by plan",NONE,"$13,736",$0,"$13,736"
103,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Navis Asia Fund Vi, Lp","Investment management, Investment management fees paid directly by plan",NONE,"$9,413",$0,"$9,413"
104,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Russell 1000 Etg,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$8,814","$8,814"
105,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Kelley, Shulman & Co. LLC",Consulting (pension),NONE,"$7,950",$0,"$7,950"
106,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Wellington Management Company LLP,"Investment management, Investment management fees paid directly by plan",NONE,"$7,043",$0,"$7,043"
107,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Rutland Fund II Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$6,187",$0,"$6,187"
108,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Littlejohn Fund III L.P.,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$2,144","$2,144"
109,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Total,Total,Total,"$21,088,297","$11,607,887","$32,696,184"
