,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/30/2017,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Report Description,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2017,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Named Plan Sponsor,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
66,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Joh. Berenberg Gossler Und Co Kg,Other commissions,Broker,$0,"$20,297","$20,297"
67,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Pershing Securities LLC,Other commissions,Broker,$0,"$19,836","$19,836"
68,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Ag Capital Recovery Fund VII,Investment management fees paid indirectly by plan,Inv Manager,$0,"$19,490","$19,490"
69,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Silverpeak II,Investment management fees paid indirectly by plan,Inv Manager,$0,"$18,634","$18,634"
70,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Nb Sec,Investment management fees paid indirectly by plan,Inv Manager,$0,"$18,626","$18,626"
71,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Jones Trading Institutional Service,Other commissions,Broker,$0,"$18,407","$18,407"
72,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Societe Generale London Branch,Other commissions,Broker,$0,"$17,086","$17,086"
73,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Ubs Securities LLC,Other commissions,Broker,$0,"$16,874","$16,874"
74,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Liquidnet Inc,Other commissions,Broker,$0,"$16,076","$16,076"
75,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Indst & Comm Bank of China,Other commissions,Broker,$0,"$15,842","$15,842"
76,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Barclays Capital Inc,Other commissions,Broker,$0,"$15,401","$15,401"
77,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Bank of America Corporation,Other commissions,Broker,$0,"$15,231","$15,231"
78,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Mufg Securities Americas Inc.,Other commissions,Broker,$0,"$15,087","$15,087"
79,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,"Smbc Nikko Securities America, Inc.",Other commissions,Broker,$0,"$14,483","$14,483"
80,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Wcas Capital Partners IV,Other commissions,Broker,$0,"$14,377","$14,377"
81,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Hsbc Bank Plc,Other commissions,Broker,$0,"$13,492","$13,492"
82,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Hyundai Securities,Other commissions,Broker,$0,"$13,480","$13,480"
83,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Wcas X,Other commissions,Broker,$0,"$12,968","$12,968"
84,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Macquarie Bank Limited,Other commissions,Broker,$0,"$12,812","$12,812"
85,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Northern Trust Securities Inc,Other commissions,Broker,$0,"$12,434","$12,434"
86,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Numis Securities Inc.,Other commissions,Broker,$0,"$12,332","$12,332"
87,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Cowen and Company LLC,Other commissions,Broker,$0,"$11,784","$11,784"
88,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Daiwa Capital Markets America Inc.,Other commissions,Broker,$0,"$11,695","$11,695"
89,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Bloomberg Tradebook LLC,Other commissions,Broker,$0,"$11,576","$11,576"
90,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Cowen Execution Services LLC,Other commissions,Broker,$0,"$11,485","$11,485"
91,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Okasan International (Asia) Limited,Other commissions,Broker,$0,"$11,464","$11,464"
92,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,"Esn North America, Inc.",Other commissions,Broker,$0,"$10,278","$10,278"
93,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Fidelity Capital Markets,Other commissions,Broker,$0,"$10,156","$10,156"
94,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Ag Realty Fund VII,Investment management fees paid indirectly by plan,Inv Manager,$0,"$9,980","$9,980"
95,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Rosenblatt Securities Inc,Other commissions,Broker,$0,"$9,877","$9,877"
96,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Rbc Dominion Securities Inc.,Other commissions,Broker,$0,"$9,749","$9,749"
97,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Praedium VII,Investment management fees paid indirectly by plan,Inv Manager,$0,"$9,444","$9,444"
98,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Rmk Timber,Investment management fees paid indirectly by plan,Inv Manager,$0,"$9,331","$9,331"
99,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Cerberus 3,Investment management fees paid indirectly by plan,Inv Manager,$0,"$9,229","$9,229"
